id,text,created_at,user_id,followers_count,friends_count,favourites_count,retweet_count,grammartext,clean_text,user_neg_mean,user_neu_mean,user_pos_mean,user_comp_mean,user_arts_&_culture_mean,user_business_&_entrepreneurs_mean,user_celebrity_&_pop_culture_mean,user_diaries_&_daily_life_mean,user_family_mean,user_fashion_&_style_mean,user_film_tv_&_video_mean,user_fitness_&_health_mean,user_food_&_dining_mean,user_gaming_mean,user_learning_&_educational_mean,user_music_mean,user_news_&_social_concern_mean,user_other_hobbies_mean,user_relationships_mean,user_science_&_technology_mean,user_sports_mean,user_travel_&_adventure_mean,user_youth_&_student_life_mean,user_hateful_mean,user_targeted_mean,user_aggressive_mean,user_joy_mean,user_sadness_mean,user_others_mean,user_anger_mean,user_surprise_mean,user_disgust_mean,user_fear_mean,user_Kincaid_mean,user_ARI_mean,user_Coleman-Liau_mean,user_FleschReadingEase_mean,user_GunningFogIndex_mean,user_LIX_mean,user_SMOGIndex_mean,user_RIX_mean,user_DaleChallIndex_mean,user_characters_per_word_mean,user_syll_per_word_mean,user_words_per_sentence_mean,user_sentences_per_paragraph_mean,user_type_token_ratio_mean,user_characters_mean,user_syllables_mean,user_words_mean,user_wordtypes_mean,user_sentences_mean,user_paragraphs_mean,user_long_words_mean,user_complex_words_mean,user_complex_words_dc_mean,user_sentiment_mode,user_topic_mode
1556634653011984384,eu e a lisa compartilhamos o mesmo neurônio https://t.co/6CagcQTHMZ,2022-08-08 13:33:16+00:00,1399528989283209221,495,582,4389,0,eu e a lisa compartilhamos o mesmo neur nio,eu e a lisa compartilhamos o mesmo neur nio,0.0,1.0,0.0,0.0,0.04139745980501175,0.005844372324645519,0.7683667540550232,0.27781760692596436,0.008465324528515339,0.018562542274594307,0.11565026640892029,0.0024515942204743624,0.001249087043106556,0.0022121104411780834,0.004311816766858101,0.0941675454378128,0.015090052969753742,0.10647060722112656,0.11611131578683853,0.00258845929056406,0.004284561146050692,0.0046661170199513435,0.003083789022639394,0.012450023551812146,0.006730251310053129,0.00040602126915009924,0.009322053752839565,0.0019970890134572983,0.9769633412361145,0.002630604663863778,0.0025793835520744324,0.004861957393586636,0.0016455186996608973,7.58666666666667,1.3866666666666667,3.777807666666668,56.70000000000001,8.044444444444444,20.11111111111111,8.477225575051662,1.0,18.118455555555556,3.888888888888889,1.6666666666666667,9.0,1.0,1.0,35.0,15.0,9.0,9.0,1.0,1.0,1.0,1.0,8.0,neutral,2.0
1556634653087264770,"RT @lalisabaobei: คลิปรวมโปรเจคครบรอบเดบิ้ว6 ปีน้องลิซมาแล้วค้า
โปรเจคแบ่งย่อยเป็น3 part นะคะ
Part 1 โชว์ จอ AR 5 เมือง คล้ายๆโปเกม่อน ที่…",2022-08-08 13:33:16+00:00,1070953911282892800,37,84,84153,195,6 3 part Part 1 AR 5,part part ar,0.0,1.0,0.0,0.0,0.011742474976927042,0.004295566235668957,0.021136054769158363,0.12256798893213272,0.0026384431403130293,0.0015400664415210485,0.004080741317011416,0.0008905649010557681,0.0013888911344110966,0.0016613375628367066,0.005809141788631678,0.007153357611969113,0.27261926233768463,0.04001888073980808,0.004768343409523368,0.002029489609412849,0.04219105374068022,0.0038548033917322755,0.002214161038864404,0.015379327812572691,0.008502379355612058,0.0011709123446443327,0.0220734141767025,0.021079519763588905,0.9091568887233734,0.009474901482462883,0.008106464054435492,0.01764638628810644,0.012462426209822297,-2.8149999999999995,-4.087499999999999,-8.039346416666664,119.69750000000002,1.0,2.5,3.0,0.0,4.524316666666666,3.416666666666667,1.0,2.5,1.0,0.8333333333333333,8.5,2.5,2.5,2.0,1.0,1.0,0.0,0.0,0.5,neutral,12.0
1556634653129183233,"RT @lalisabaobei: Part 3คือจอ LED 10 เมือง 11 สถานที่

ก้อไม่รู้ว่าหมดไปเท่าไหร่ เพราะพ่อเค้าถ่อมตัวเสมอ ทั้งรูปทั้งคลิปก้อส่งให้ก่อนตลอด ใ…",2022-08-08 13:33:16+00:00,1445720916780994567,0,35,1428,41,Part 3 LED 10 11,part led,0.0,1.0,0.0,0.0,0.013443436473608017,0.00509312329813838,0.02591395378112793,0.11653696000576019,0.002755645662546158,0.00204186188057065,0.0038844177033752203,0.0008811240550130606,0.001423085224814713,0.0018159678438678384,0.006903072819113731,0.006471741478890181,0.323080450296402,0.05219990760087967,0.005495697259902954,0.002314402721822262,0.05947835370898247,0.004976930562406778,0.002648213878273964,0.016431492285212252,0.008989095518025417,0.0009419092398556157,0.03112020157277584,0.03420190140604973,0.8688682317733765,0.012836839072406292,0.01023487001657486,0.02311229519546032,0.019625714048743248,-3.01,-3.9450000000000003,-10.014965499999999,120.20500000000001,0.8,2.0,3.0,0.0,0.0,3.5,1.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,neutral,12.0
1556634653750005761,"RT @LiliesHome_: 🎉YouTube Streaming Party🎉

D15 - famcam stream 30M

ปาร์ตี้สตรีมค่ะ! เข้ายูทูปกันค่ะ

⏳Daily : 10-12 pm KST
✅Send ss proof…",2022-08-08 13:33:16+00:00,1445392494217338881,21,1,224,46,YouTube Streaming Party D15 famcam stream 30M Daily 10 12 pm KST Send ss proof,youtube streaming party d15 famcam stream m daily pm kst send ss proof,0.010347826086956521,0.9226086956521741,0.06704347826086957,0.09873043478260869,0.025487194708346025,0.011244705326490752,0.8039456573112503,0.16146701274682645,0.0448401801581697,0.028550186477925465,0.05645738253572389,0.007476925207099513,0.0041285665407169445,0.0034656690904344228,0.004102794838178417,0.5377177784988738,0.05389872507151702,0.04783508177522732,0.16113933909724912,0.003732748830731472,0.01767372142057866,0.004646155436563751,0.004065721650081484,0.013610737414389267,0.007026280997466824,0.0005456433099978174,0.2102919360825225,0.0011578381666407474,0.7761247445545767,0.003386934685176643,0.004224812875137381,0.0032567625344002054,0.0015569855459034443,9.078585442335445,9.999861204918268,13.673893726911704,49.21742795248233,8.785100648144123,31.759871770741334,8.514578884046227,2.0869565217391304,14.63926695357783,5.526048257298258,1.7334652364543668,10.804347826086957,1.0,0.8636905666796969,57.52173913043478,17.934782608695652,10.804347826086957,9.391304347826088,1.0,1.0,2.0869565217391304,1.108695652173913,6.8478260869565215,neutral,2.0
1556634654517563392,"RT @4Ls4ever: กรี๊ดดดดดด พ่อว่างๆ ลงคลิปแล้วคะ🥰😍
#WhatsYourK   
#WhatsYourK_MySong #LISA 
#MONEY #LALISA
ช่องพ่อค่ะ👇
https://t.co/iKoJepNVv…",2022-08-08 13:33:17+00:00,1540186190711689216,2,36,11824,121,WhatsYourK WhatsYourK MySong LISA MONEY LALISA,whatsyourk whatsyourk mysong lisa money lalisa,0.0,1.0,0.0,0.0,0.020112132653594017,0.012649431824684143,0.9334164261817932,0.07792443037033081,0.0075775207951664925,0.04253484308719635,0.04319602623581886,0.005098303779959679,0.0016157797072082758,0.0023717968724668026,0.0033272220753133297,0.6198644042015076,0.049869880080223083,0.05001804605126381,0.07150258868932724,0.002645425731316209,0.008958357386291027,0.0029961643740534782,0.0027538235299289227,0.011421246451666329,0.007418150843712348,0.0004892407619580836,0.021954745054244995,0.0009393926593475044,0.9632114171981812,0.0032683550380170345,0.005779882427304983,0.003302905475720763,0.00154332653619349,12.316666666666666,13.754999999999995,19.4469645,17.445000000000025,9.066666666666666,39.333333333333336,8.477225575051662,2.0,17.092433333333332,6.833333333333333,2.1666666666666665,6.0,1.0,0.8333333333333334,41.0,13.0,6.0,5.0,1.0,1.0,2.0,1.0,5.0,neutral,2.0
1556634654618406914,"RT @realtiger_1983: คุณชายลีโอ

#WhatsYourK       
#WhatsYourK_MySong #LISA
#MONEY #LALISA https://t.co/xn1MUIWx5I",2022-08-08 13:33:17+00:00,1540988824272224256,126,323,529,30,WhatsYourK WhatsYourK MySong LISA MONEY LALISA,whatsyourk whatsyourk mysong lisa money lalisa,0.014499999999999999,0.9205,0.065,0.10603333333333335,0.023105964064598083,0.014375575662901005,0.876240094502767,0.1889988618592421,0.050788051603982844,0.03724201023578644,0.043334542152782284,0.010530806301782528,0.0024621427486029765,0.0040031904354691505,0.005576333651940028,0.2566155946503083,0.0560453903550903,0.06005057692527771,0.31504883741339046,0.004563940882993241,0.023156974619875353,0.004491285847810407,0.00572341827986141,0.013471741770113878,0.007891057587819952,0.0005685562401148699,0.01297733187675476,0.0026680745747095593,0.9293408393859863,0.006056755781173706,0.004378906179529925,0.042029419681057334,0.002548696279215316,8.735337662337663,6.2908558441558435,7.126378344170277,54.10476839826842,10.752380952380953,22.41919191919192,7.942478165436913,1.1666666666666667,14.796709523809524,4.593953823953824,1.6593506493506496,12.166666666666666,1.0,0.8765945165945167,48.0,15.833333333333334,12.166666666666666,10.333333333333334,1.0,1.0,1.1666666666666667,1.0,8.166666666666666,neutral,2.0
1556634655150854144,"RT @11021997_TH: (ช่วงท้ายไลฟ์)
จีซู: อยากให้บลิ๊งค์รู้ไว้นะคะว่าพวกเรากำลังตั้งใจมากๆเพื่อที่จะได้มาเจอบลิ๊งค์
ลิซ่า: พี่คะ ยุโรปอ่านกลับห…",2022-08-08 13:33:17+00:00,1273818697711235073,13,55,1602,365,,,0.0,0.14285714285714285,0.0,0.0,0.04618251829275063,0.016425934553678547,0.07509428901331765,0.08795625184263502,0.024230071476527622,0.014339940256572195,0.20335808396339417,0.015884204584706043,0.008022147064496363,0.011938392982951232,0.0188890338343169,0.02319173820848976,0.2560186056154115,0.020336657762527466,0.022269119175949266,0.024588371627032757,0.046899798193148205,0.009935208995427405,0.013951839413493872,0.011258464959058925,0.00931589551927839,0.01428016615543047,0.06215220157589231,0.11587635853460856,0.530664188521249,0.05821467616728374,0.04789751581847668,0.06928964704275131,0.11590542271733284,-0.4857142857142855,-0.29857142857142854,-3.1240971428571425,17.31714285714286,0.05714285714285715,0.14285714285714285,0.42857142857142855,0.0,2.7823,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,neutral,12.0
1556634655834574848,"RT @LDN327: แฟนบอยชาวจีน (คุณหวังหวัง) ผู้จัดงาน lightshow ครบรอบ 6 ปี #LISA ใน 10 เมืองในจีน 

#SIXcredibleYearsWithBLACKPINK

SIX YEARS W…",2022-08-08 13:33:17+00:00,725314306397458433,43,91,110,2080,lightshow 6 LISA 10 SIXcredibleYearsWithBLACKPINK SIX YEARS W,lightshow lisa sixcredibleyearswithblackpink six years w,0.0,1.0,0.0,0.0,0.02891334518790245,0.0056716823019087315,0.9225091338157654,0.059840597212314606,0.0067476448602974415,0.020382173359394073,0.03557704761624336,0.006764914374798536,0.0019834463018924,0.0022143975365906954,0.003194495802745223,0.862588107585907,0.027877137064933777,0.035472411662340164,0.04397615045309067,0.003037879941985011,0.008425600826740265,0.0036892900243401527,0.002796297427266836,0.010788333134134982,0.006564813030543584,0.001099232135452351,0.24766948819160461,0.0020094281062483788,0.7412216067314148,0.0026670186780393124,0.0026765225920826197,0.0022118142805993557,0.001544034807011485,12.316666666666666,21.604999999999997,29.246716166666673,17.445000000000025,9.066666666666666,39.333333333333336,8.477225575051662,2.0,17.092433333333332,8.5,2.1666666666666665,6.0,1.0,1.0,51.0,13.0,6.0,6.0,1.0,1.0,2.0,1.0,5.0,neutral,2.0
1556634655948177409,RT @lisasbish: LISA 🥹🥰 https://t.co/pzN97ES0GZ,2022-08-08 13:33:17+00:00,1238238594,422,784,13037,5649,LISA,lisa,0.0,1.0,0.0,0.0,0.022168820723891258,0.0032630572095513344,0.5269275903701782,0.13860605657100677,0.006232720799744129,0.008110073395073414,0.06004203483462334,0.002412759233266115,0.0012972386321052909,0.0015736051136627793,0.00422799214720726,0.09041018038988113,0.04911348223686218,0.03582807257771492,0.032567862421274185,0.0016044840449467301,0.003016454866155982,0.0021947904024273157,0.003569952677935362,0.018158747269646943,0.015134679962540823,0.008094613118800314,0.04980054870247841,0.07071616500616074,0.7122326493263245,0.03148576617240906,0.024241315200924873,0.041854068636894226,0.0696694552898407,8.400000000000002,-2.09,-21.868679999999998,36.62000000000002,0.4,1.0,3.0,0.0,19.476100000000002,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,neutral,2.0
1556634656183033856,"RT @lisamygem: Jisoo: Now that there is video livestream on weverse too, we will come to play a lot during comeback! 

Lisa: yes!! https://…",2022-08-08 13:33:17+00:00,1391708184944025600,2,18,1691,1169,Jisoo Now that there is video livestream on weverse too we will come to play a lot during comeback Lisa yes,jisoo now that there is video livestream on weverse too we will come to play a lot during comeback lisa yes,0.0,0.8355,0.1645,0.32309,0.046549597196280955,0.012689703796058893,0.738619989156723,0.2332234477624297,0.03785581837873906,0.1076279831584543,0.2778385759331286,0.009635864617303013,0.0031128412461839615,0.005607667460571975,0.007259125541895628,0.33306492315605285,0.10607361197471618,0.06296873381361365,0.20398898650892078,0.004984007403254509,0.013951133843511343,0.009468079428188503,0.007355769840069115,0.013112700022424187,0.007851444328304258,0.0004702844690755052,0.0739661573432386,0.0026621956494636834,0.909606271982193,0.0021492337342351674,0.00463656303472817,0.0038384802523069085,0.0031411237083375453,4.001178354978357,2.8235281385281388,2.677739762106785,89.3524246753247,6.211659451659452,18.926551226551226,5.417764341756982,1.0,11.545891948051949,3.77994227994228,1.23391341991342,12.9,1.0,0.8986868686868688,48.8,16.2,12.9,11.1,1.0,1.0,1.0,0.5,5.2,neutral,2.0
1556634656220786690,RT @onceofrapunzel: พี่จี้ผอมลงเยอะมากลิดเปลี่ยนสีผมอีก ออร่าคัมเเบคมันพุ่งกระชูด  #PinkVenom #BLACKPINK #JISOO #LISA https://t.co/WSr3xkvJ…,2022-08-08 13:33:17+00:00,2829459224,116,85,11516,310,PinkVenom BLACKPINK JISOO LISA,pinkvenom blackpink jisoo lisa,0.0,0.7142857142857143,0.0,0.0,0.03519681175904615,0.01420745812356472,0.6137935157333102,0.0992014120732035,0.02082235924899578,0.03243475194488253,0.04900593456945249,0.00962263731552022,0.0038290335297850625,0.0051851108271096435,0.00988075350012098,0.329088597957577,0.12566576898097992,0.046196497444595606,0.07677533317889486,0.010223271624584283,0.018980616504060372,0.005756635252120239,0.007338711825598564,0.01154838174003577,0.007936103379279887,0.005018685465427124,0.03208346611687115,0.03721825143189302,0.8280416216169085,0.020994744330112423,0.019068376094635044,0.024835599087444798,0.037757930013218095,7.930476190476191,6.281785714285713,8.419635321428572,16.64214285714287,4.59047619047619,19.809523809523814,4.490239532164998,0.8571428571428571,13.28005238095238,4.25,1.5119047619047616,3.142857142857143,0.7142857142857143,0.6666666666666667,19.571428571428573,6.714285714285714,3.142857142857143,2.857142857142857,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.42857142857142855,2.857142857142857,neutral,2.0
